Sample : Ni
Pre-Pulse  Slope = 6.524896E-3 +/- 4.518110E-4 Intercept = 4.724213E+0 +/- 1.099336E-3 Residue = 1.595354E-8
Heat Pulse  Slope = 9.830042E-3 +/- 6.486885E-4 Intercept = 4.702760E+0 +/- 4.895692E-3 Residue = 1.983012E-8
Post-Pulse  Slope = 6.003062E-3 +/- 3.668466E-4 Intercept = 4.743320E+0 +/- 4.602201E-3 Residue = 6.346510E-9
Sample Voltage = 7.000000E-2 Sample Voltage Uncertainty = 1.000000E-2
Sample Current = 9.977000E-1 Sample Current Uncertainty = 1.000000E-4
t(s)	T(K)	dT(K)
9.225528	10.092774	0.010000
9.327534	10.087663	0.010000
9.429540	10.090309	0.010000
9.531545	10.085833	0.010000
9.634551	10.091615	0.010000
9.736557	10.090717	0.010000
9.838563	10.095160	0.010000
9.940569	10.091281	0.010000
10.043575	10.102948	0.010000
10.145580	10.091996	0.010000
10.247586	10.097473	0.010000
10.349592	10.094321	0.010000
10.451598	10.103546	0.010000
10.553604	10.092498	0.010000
10.656610	10.092201	0.010000
10.759615	10.102186	0.010000
10.862621	10.099094	0.010000
10.965627	10.104407	0.010000
11.067633	10.096157	0.010000
11.169639	10.102541	0.010000
11.271645	10.095766	0.010000
11.374651	10.102759	0.010000
11.476656	10.098712	0.010000
11.579662	10.101493	0.010000
11.682668	10.107717	0.010000
11.784674	10.109202	0.010000
11.886680	10.100112	0.010000
11.988686	10.108512	0.010000
12.091692	10.106403	0.010000
12.193697	10.103087	0.010000
12.295703	10.108396	0.010000
12.397709	10.108813	0.010000
12.500715	10.105244	0.010000
12.602721	10.113507	0.010000
12.704727	10.107122	0.010000
12.806733	10.115124	0.010000
12.908739	10.113732	0.010000
13.011744	10.106872	0.010000
13.114750	10.117589	0.010000
13.217756	10.106658	0.010000
13.319762	10.118726	0.010000
13.422768	10.119270	0.010000
13.524774	10.118111	0.010000
13.626780	10.121653	0.010000
13.728786	10.112330	0.010000
13.830791	10.108705	0.010000
13.933797	10.117891	0.010000
14.035803	10.116445	0.010000
14.138809	10.112571	0.010000
14.240815	10.124682	0.010000
14.343821	10.114171	0.010000
14.445827	10.114581	0.010000
14.547832	10.114772	0.010000
14.650838	10.124931	0.010000
14.752844	10.126870	0.010000
14.855850	10.127794	0.010000
14.958856	10.125576	0.010000
15.060862	10.117243	0.010000
Sample : Ni
Pre-Pulse  Slope = 6.869379E-3 +/- 6.399060E-4 Intercept = 1.048169E+1 +/- 1.554589E-3 Residue = 3.199380E-8
Heat Pulse  Slope = 7.507071E-3 +/- 1.135406E-3 Intercept = 1.047695E+1 +/- 8.562279E-3 Residue = 6.091098E-8
Post-Pulse  Slope = 7.390100E-3 +/- 8.559444E-4 Intercept = 1.047816E+1 +/- 1.073928E-2 Residue = 3.445746E-8
Sample Voltage = 7.500000E-2 Sample Voltage Uncertainty = 1.000000E-3
Sample Current = 9.976900E-1 Sample Current Uncertainty = 1.000000E-5
t(s)	T(K)	dT(K)
0.001000	10.478728	0.010000
0.112006	10.482779	0.010000
0.214012	10.482854	0.010000
0.316018	10.486497	0.010000
0.418024	10.486564	0.010000
0.520030	10.486055	0.010000
0.622036	10.482374	0.010000
0.724041	10.482590	0.010000
0.827047	10.488983	0.010000
0.929053	10.490453	0.010000
1.031059	10.489035	0.010000
1.134065	10.484093	0.010000
1.236071	10.489926	0.010000
1.339077	10.494924	0.010000
1.441082	10.492461	0.010000
1.543088	10.492454	0.010000
1.646094	10.495934	0.010000
1.749100	10.493441	0.010000
1.851106	10.496424	0.010000
1.954112	10.495237	0.010000
2.057117	10.495901	0.010000
2.159123	10.497547	0.010000
2.262129	10.498643	0.010000
2.364135	10.497855	0.010000
2.467141	10.498154	0.010000
2.569147	10.501045	0.010000
2.672153	10.499539	0.010000
2.775159	10.500171	0.010000
2.877164	10.500300	0.010000
2.980170	10.502549	0.010000
3.083176	10.502125	0.010000
3.186182	10.502990	0.010000
3.289188	10.503063	0.010000
3.392194	10.505474	0.010000
3.495200	10.505138	0.010000
3.597206	10.506050	0.010000
3.699212	10.507046	0.010000
3.801218	10.507737	0.010000
3.903223	10.508284	0.010000
4.006229	10.508198	0.010000
4.109235	10.509031	0.010000
4.212241	10.510829	0.010000
4.315247	10.510461	0.010000
4.418252	10.511571	0.010000
4.521258	10.512072	0.010000
4.623264	10.509401	0.010000
4.725270	10.515627	0.010000
4.827276	10.516738	0.010000
4.929282	10.514454	0.010000
5.032288	10.520115	0.010000
5.135293	10.515914	0.010000
5.238299	10.516968	0.010000
5.340305	10.517950	0.010000
5.442311	10.519353	0.010000
5.544317	10.519038	0.010000
5.646323	10.518502	0.010000
5.748329	10.523046	0.010000
5.850335	10.516875	0.010000
5.953341	10.525117	0.010000
6.055346	10.522866	0.010000
6.157352	10.526036	0.010000
6.260358	10.521018	0.010000
6.363364	10.525057	0.010000
6.466370	10.524951	0.010000
6.569376	10.529492	0.010000
6.671381	10.531608	0.010000
6.774387	10.523711	0.010000
6.877393	10.526135	0.010000
6.980399	10.525519	0.010000
7.082405	10.528799	0.010000
7.185411	10.533759	0.010000
7.287417	10.530207	0.010000
7.390423	10.532264	0.010000
7.493428	10.537793	0.010000
7.595434	10.533169	0.010000
7.697440	10.531376	0.010000
7.799446	10.534246	0.010000
7.902452	10.538019	0.010000
8.004458	10.538756	0.010000
8.106463	10.540449	0.010000
8.208469	10.538148	0.010000
8.311475	10.538883	0.010000
8.413481	10.537985	0.010000
8.515487	10.539180	0.010000
8.618493	10.540981	0.010000
8.724499	10.541590	0.010000
8.828505	10.542181	0.010000
8.931511	10.548559	0.010000
9.033516	10.541810	0.010000
9.135522	10.543330	0.010000
9.237528	10.544993	0.010000
9.340534	10.551099	0.010000
9.443540	10.551619	0.010000
9.545546	10.555611	0.010000
9.648552	10.546327	0.010000
9.750557	10.548701	0.010000
9.852563	10.555814	0.010000
9.954569	10.557953	0.010000
10.056575	10.553031	0.010000
10.159581	10.553549	0.010000
10.262587	10.559987	0.010000
10.364593	10.558758	0.010000
10.466599	10.560508	0.010000
10.568604	10.562607	0.010000
10.671610	10.558296	0.010000
10.774616	10.560136	0.010000
10.877622	10.561463	0.010000
10.979628	10.559948	0.010000
11.082634	10.559261	0.010000
11.185640	10.558424	0.010000
11.288646	10.566242	0.010000
11.391652	10.561377	0.010000
11.494658	10.562142	0.010000
11.595663	10.562670	0.010000
11.698669	10.562164	0.010000
11.800675	10.567664	0.010000
11.903681	10.568577	0.010000
12.005687	10.566632	0.010000
12.108693	10.569783	0.010000
12.210698	10.572332	0.010000
12.312704	10.568232	0.010000
12.415710	10.569280	0.010000
12.518716	10.570264	0.010000
12.620722	10.569304	0.010000
12.722728	10.569830	0.010000
12.825734	10.572490	0.010000
12.927739	10.572273	0.010000
13.029745	10.572563	0.010000
13.131751	10.576898	0.010000
13.233757	10.574916	0.010000
13.336763	10.576811	0.010000
13.438768	10.580016	0.010000
13.540774	10.577742	0.010000
13.642780	10.578904	0.010000
13.744786	10.581111	0.010000
13.846792	10.581213	0.010000
13.948798	10.580315	0.010000
14.051804	10.582334	0.010000
14.154809	10.582668	0.010000
14.256815	10.581006	0.010000
14.358821	10.580628	0.010000
14.460827	10.583730	0.010000
14.562833	10.586129	0.010000
14.664839	10.584948	0.010000
14.766845	10.587253	0.010000
14.868850	10.588812	0.010000
14.970856	10.587031	0.010000
15.072862	10.588529	0.010000
Sample : Ni
Pre-Pulse  Slope = 5.821990E-3 +/- 5.657868E-4 Intercept = 1.100717E+1 +/- 1.372726E-3 Residue = 2.486163E-8
Heat Pulse  Slope = 1.016776E-2 +/- 3.925423E-3 Intercept = 1.098622E+1 +/- 2.959623E-2 Residue = 7.277350E-7
Post-Pulse  Slope = 6.908269E-3 +/- 5.567580E-3 Intercept = 1.102307E+1 +/- 6.984188E-2 Residue = 1.457638E-6
Sample Voltage = 1.520000E-1 Sample Voltage Uncertainty = 1.000000E-3
Sample Current = 1.998200E+0 Sample Current Uncertainty = 1.000000E-4
t(s)	T(K)	dT(K)
0.000000	11.004373	0.010000
0.111006	11.005889	0.010000
0.213012	11.009763	0.010000
0.316018	11.007238	0.010000
0.419024	11.010460	0.010000
0.521029	11.010469	0.010000
0.624035	11.012161	0.010000
0.726041	11.010659	0.010000
0.828047	11.011948	0.010000
0.931053	11.012194	0.010000
1.034059	11.011587	0.010000
1.136065	11.012502	0.010000
1.238070	11.013139	0.010000
1.340076	11.012431	0.010000
1.442082	11.015000	0.010000
1.544088	11.015320	0.010000
1.646094	11.015773	0.010000
1.748100	11.016143	0.010000
1.850106	11.017381	0.010000
1.952111	11.019064	0.010000
2.055118	11.020505	0.010000
2.157123	11.022630	0.010000
2.259129	11.023719	0.010000
2.362135	11.022386	0.010000
2.464141	11.023344	0.010000
2.566146	11.025914	0.010000
2.669152	11.024221	0.010000
2.771158	11.023332	0.010000
2.873164	11.025971	0.010000
2.975170	11.024796	0.010000
3.078176	11.023993	0.010000
3.180182	11.025042	0.010000
3.283187	11.025000	0.010000
3.386193	11.025670	0.010000
3.488199	11.027097	0.010000
3.590205	11.028443	0.010000
3.692211	11.027728	0.010000
3.795217	11.028833	0.010000
3.898223	11.026531	0.010000
4.001229	11.025328	0.010000
4.104235	11.028547	0.010000
4.206240	11.027863	0.010000
4.309246	11.029520	0.010000
4.412252	11.030690	0.010000
4.514258	11.029709	0.010000
4.616264	11.030803	0.010000
4.719270	11.035998	0.010000
4.821276	11.032854	0.010000
4.924282	11.034876	0.010000
5.027287	11.073952	0.010000
5.131293	11.053158	0.010000
5.233299	11.032639	0.010000
5.336305	11.034994	0.010000
5.439311	11.039157	0.010000
5.542317	11.041993	0.010000
5.644323	11.041258	0.010000
5.747329	11.043003	0.010000
5.850334	11.041646	0.010000
5.952340	11.040188	0.010000
6.054346	11.045759	0.010000
6.156352	11.044902	0.010000
6.259358	11.046690	0.010000
6.362364	11.046965	0.010000
6.464370	11.049581	0.010000
6.566375	11.050649	0.010000
6.669381	11.049681	0.010000
6.772387	11.052429	0.010000
6.875393	11.054421	0.010000
6.978399	11.052970	0.010000
7.081405	11.056006	0.010000
7.184411	11.078501	0.010000
7.286417	11.099812	0.010000
7.389422	11.060579	0.010000
7.491428	11.060904	0.010000
7.593434	11.061381	0.010000
7.696440	11.064389	0.010000
7.798446	11.060501	0.010000
7.900452	11.066370	0.010000
8.003458	11.065732	0.010000
8.106463	11.068298	0.010000
8.208469	11.067015	0.010000
8.311475	11.067199	0.010000
8.413481	11.069302	0.010000
8.515487	11.071744	0.010000
8.618493	11.071991	0.010000
8.721498	11.075275	0.010000
8.823504	11.073500	0.010000
8.925510	11.076475	0.010000
9.028516	11.079335	0.010000
9.130522	11.080642	0.010000
9.232528	11.076884	0.010000
9.335534	11.101873	0.010000
9.438540	11.127960	0.010000
9.541545	11.080685	0.010000
9.644551	11.082827	0.010000
9.747557	11.082435	0.010000
9.849563	11.088665	0.010000
9.952569	11.089302	0.010000
10.054575	11.086117	0.010000
10.156580	11.092469	0.010000
10.259587	11.090726	0.010000
10.362593	11.092066	0.010000
10.465599	11.093962	0.010000
10.568604	11.093893	0.010000
10.670610	11.093338	0.010000
10.772616	11.092120	0.010000
10.875622	11.093101	0.010000
10.978628	11.095940	0.010000
11.081634	11.095238	0.010000
11.184639	11.094174	0.010000
11.286645	11.099961	0.010000
11.389651	11.098265	0.010000
11.491657	11.120332	0.010000
11.593663	11.143133	0.010000
11.696669	11.101176	0.010000
11.798675	11.099402	0.010000
11.900681	11.102450	0.010000
12.002687	11.104361	0.010000
12.105692	11.101044	0.010000
12.207698	11.104612	0.010000
12.310704	11.102565	0.010000
12.412710	11.104630	0.010000
12.515716	11.104802	0.010000
12.618721	11.104800	0.010000
12.720727	11.105489	0.010000
12.822733	11.106131	0.010000
12.924739	11.107719	0.010000
13.027745	11.108252	0.010000
13.129751	11.107907	0.010000
13.231757	11.110087	0.010000
13.333763	11.109333	0.010000
13.435768	11.110613	0.010000
13.537774	11.111421	0.010000
13.640780	11.135718	0.010000
13.742786	11.155520	0.010000
13.844792	11.112878	0.010000
13.947798	11.114248	0.010000
14.050804	11.114398	0.010000
14.152809	11.115674	0.010000
14.254815	11.116086	0.010000
14.356821	11.117803	0.010000
14.459827	11.118179	0.010000
14.561833	11.117700	0.010000
14.663838	11.118200	0.010000
14.766844	11.118244	0.010000
14.868850	11.122151	0.010000
14.970856	11.121987	0.010000
15.073862	11.121725	0.010000
Sample : Ni
Pre-Pulse  Slope = 5.868302E-3 +/- 8.082915E-4 Intercept = 1.164284E+1 +/- 1.963388E-3 Residue = 5.079239E-8
Heat Pulse  Slope = 9.767904E-3 +/- 5.956041E-4 Intercept = 1.161855E+1 +/- 4.489231E-3 Residue = 1.672171E-8
Post-Pulse  Slope = 8.630807E-3 +/- 7.662321E-3 Intercept = 1.163568E+1 +/- 9.607079E-2 Residue = 2.762969E-6
Sample Voltage = 1.520000E-1 Sample Voltage Uncertainty = 1.000000E-3
Sample Current = 1.998020E+0 Sample Current Uncertainty = 1.000000E-4
t(s)	T(K)	dT(K)
0.000000	11.642963	0.010000
0.112006	11.643714	0.010000
0.215012	11.640964	0.010000
0.317018	11.642034	0.010000
0.419024	11.649000	0.010000
0.522029	11.646205	0.010000
0.624035	11.645408	0.010000
0.727041	11.644138	0.010000
0.830047	11.649385	0.010000
0.932053	11.648653	0.010000
1.035059	11.648931	0.010000
1.138065	11.650497	0.010000
1.240071	11.652055	0.010000
1.343077	11.654585	0.010000
1.445082	11.649188	0.010000
1.547088	11.653198	0.010000
1.650094	11.648954	0.010000
1.752100	11.654023	0.010000
1.854106	11.649732	0.010000
1.957112	11.654993	0.010000
2.059118	11.656851	0.010000
2.161123	11.652996	0.010000
2.263129	11.658599	0.010000
2.366135	11.654745	0.010000
2.468141	11.658146	0.010000
2.570147	11.657743	0.010000
2.672153	11.655345	0.010000
2.774158	11.658844	0.010000
2.876164	11.659886	0.010000
2.978170	11.664459	0.010000
3.080176	11.663361	0.010000
3.183182	11.664885	0.010000
3.286188	11.659936	0.010000
3.388194	11.661495	0.010000
3.491199	11.661936	0.010000
3.594205	11.664113	0.010000
3.696211	11.666183	0.010000
3.798217	11.667471	0.010000
3.900223	11.661043	0.010000
4.002229	11.668406	0.010000
4.104235	11.664869	0.010000
4.207241	11.668312	0.010000
4.310246	11.666452	0.010000
4.413252	11.667370	0.010000
4.516258	11.669843	0.010000
4.619264	11.670567	0.010000
4.722270	11.670526	0.010000
4.824275	11.672258	0.010000
4.926281	11.669452	0.010000
5.028287	11.671502	0.010000
5.132293	11.671021	0.010000
5.235299	11.669705	0.010000
5.337305	11.673803	0.010000
5.439311	11.673405	0.010000
5.541317	11.673002	0.010000
5.643322	11.674403	0.010000
5.745328	11.675454	0.010000
5.848334	11.675724	0.010000
5.951340	11.676933	0.010000
6.053346	11.676472	0.010000
6.156352	11.678318	0.010000
6.259358	11.678784	0.010000
6.361363	11.681639	0.010000
6.463369	11.682858	0.010000
6.565375	11.682230	0.010000
6.668381	11.683708	0.010000
6.771387	11.686082	0.010000
6.873393	11.685529	0.010000
6.975399	11.687535	0.010000
7.078404	11.688465	0.010000
7.181410	11.690069	0.010000
7.284416	11.689159	0.010000
7.386422	11.691114	0.010000
7.488428	11.690880	0.010000
7.591434	11.690964	0.010000
7.693440	11.693142	0.010000
7.795445	11.693577	0.010000
7.898452	11.697955	0.010000
8.000457	11.694591	0.010000
8.102463	11.695731	0.010000
8.205469	11.701123	0.010000
8.308475	11.700435	0.010000
8.410481	11.698496	0.010000
8.512486	11.702878	0.010000
8.615492	11.700662	0.010000
8.717498	11.704838	0.010000
8.820504	11.705031	0.010000
8.923510	11.706770	0.010000
9.025516	11.707899	0.010000
9.128522	11.709614	0.010000
9.231528	11.710207	0.010000
9.334534	11.711476	0.010000
9.436540	11.713125	0.010000
9.538545	11.713159	0.010000
9.640551	11.714260	0.010000
9.743557	11.713678	0.010000
9.845563	11.716119	0.010000
9.947569	11.715041	0.010000
10.050575	11.729675	0.010000
10.153581	11.716953	0.010000
10.256587	11.723926	0.010000
10.358592	11.784124	0.010000
10.460598	11.725375	0.010000
10.562604	11.848585	0.010000
10.664610	11.926420	0.010000
10.767616	11.792802	0.010000
10.870622	11.727807	0.010000
10.972627	11.726458	0.010000
11.075633	11.727139	0.010000
11.178639	11.729098	0.010000
11.280645	11.729960	0.010000
11.382651	11.728780	0.010000
11.485657	11.732889	0.010000
11.587663	11.730368	0.010000
11.689668	11.730575	0.010000
11.791674	11.744863	0.010000
11.894680	11.731720	0.010000
11.996686	11.732818	0.010000
12.098692	11.796660	0.010000
12.200697	11.737847	0.010000
12.302703	11.734477	0.010000
12.405709	11.739548	0.010000
12.508715	11.737254	0.010000
12.611721	11.740677	0.010000
12.713727	11.738686	0.010000
12.815733	11.801121	0.010000
12.917738	11.743081	0.010000
13.020744	11.740815	0.010000
13.122750	11.740142	0.010000
13.224756	11.743703	0.010000
13.327762	11.743471	0.010000
13.430768	11.746019	0.010000
13.532774	11.745247	0.010000
13.634779	11.744976	0.010000
13.737785	11.744099	0.010000
13.840791	11.745715	0.010000
13.942797	11.783941	0.010000
14.044803	11.745880	0.010000
14.147809	11.808786	0.010000
14.249815	11.748317	0.010000
14.351820	12.036594	0.010000
14.453826	12.040896	0.010000
14.555832	11.753463	0.010000
14.658838	11.811659	0.010000
14.760844	11.751427	0.010000
14.862850	11.750071	0.010000
14.964856	11.750716	0.010000
15.067862	11.753125	0.010000
Sample : Ni
Pre-Pulse  Slope = 5.161283E-3 +/- 4.048871E-4 Intercept = 1.252775E+1 +/- 9.831180E-4 Residue = 1.275669E-8
Heat Pulse  Slope = 3.456010E-2 +/- 5.292271E-3 Intercept = 1.236426E+1 +/- 3.982234E-2 Residue = 1.314422E-6
Post-Pulse  Slope = 5.830266E-3 +/- 7.173901E-4 Intercept = 1.265725E+1 +/- 8.985299E-3 Residue = 2.431244E-8
Sample Voltage = 3.800000E-1 Sample Voltage Uncertainty = 1.000000E-2
Sample Current = 5.020110E+0 Sample Current Uncertainty = 1.000000E-6
t(s)	T(K)	dT(K)
0.000000	12.526358	0.010000
0.111006	12.529076	0.010000
0.214013	12.528137	0.010000
0.317019	12.529663	0.010000
0.419024	12.530756	0.010000
0.522030	12.527000	0.010000
0.624036	12.529112	0.010000
0.727042	12.533067	0.010000
0.830048	12.531326	0.010000
0.932054	12.533020	0.010000
1.034060	12.533410	0.010000
1.136065	12.533548	0.010000
1.238071	12.534992	0.010000
1.341077	12.536487	0.010000
1.443083	12.535929	0.010000
1.545089	12.536903	0.010000
1.647094	12.536677	0.010000
1.749100	12.536323	0.010000
1.852106	12.538116	0.010000
1.954112	12.539083	0.010000
2.056118	12.539145	0.010000
2.158123	12.538216	0.010000
2.261129	12.539557	0.010000
2.363135	12.539940	0.010000
2.465141	12.537886	0.010000
2.567147	12.541923	0.010000
2.669153	12.541875	0.010000
2.772159	12.542134	0.010000
2.874165	12.542196	0.010000
2.977170	12.543617	0.010000
3.080176	12.543149	0.010000
3.183182	12.544173	0.010000
3.286188	12.543512	0.010000
3.388194	12.545594	0.010000
3.491200	12.543952	0.010000
3.594206	12.546620	0.010000
3.697212	12.548141	0.010000
3.800218	12.547265	0.010000
3.902224	12.547506	0.010000
4.004229	12.548334	0.010000
4.106235	12.547202	0.010000
4.208241	12.547916	0.010000
4.310246	12.548586	0.010000
4.412252	12.550229	0.010000
4.514258	12.549816	0.010000
4.616264	12.566962	0.010000
4.718270	12.573614	0.010000
4.820276	12.552925	0.010000
4.922282	12.552740	0.010000
5.024288	12.553331	0.010000
5.126293	12.555513	0.010000
5.229299	12.553477	0.010000
5.331305	12.552323	0.010000
5.433311	12.555953	0.010000
5.535317	12.555796	0.010000
5.637322	12.560485	0.010000
5.739328	12.562617	0.010000
5.841334	12.566403	0.010000
5.943340	12.570644	0.010000
6.045346	12.574381	0.010000
6.147352	12.576755	0.010000
6.249358	12.578303	0.010000
6.351364	12.579680	0.010000
6.453369	12.586494	0.010000
6.555375	12.586587	0.010000
6.658381	12.595100	0.010000
6.760387	12.618296	0.010000
6.862393	12.628463	0.010000
6.964398	12.603402	0.010000
7.066404	12.604926	0.010000
7.168410	12.611284	0.010000
7.270416	12.611975	0.010000
7.372422	12.612753	0.010000
7.475428	12.619080	0.010000
7.578434	12.621829	0.010000
7.680439	12.626946	0.010000
7.782445	12.628795	0.010000
7.884451	12.631683	0.010000
7.986457	12.636406	0.010000
8.088463	12.636763	0.010000
8.191469	12.640225	0.010000
8.294475	12.644802	0.010000
8.396481	12.648705	0.010000
8.498487	12.652850	0.010000
8.600492	12.657203	0.010000
8.702498	12.660099	0.010000
8.805504	12.663438	0.010000
8.908510	12.718948	0.010000
9.011516	12.702690	0.010000
9.113522	12.670401	0.010000
9.216527	12.680195	0.010000
9.319533	12.679306	0.010000
9.421539	12.682410	0.010000
9.523545	12.685236	0.010000
9.626551	12.687138	0.010000
9.729557	12.692022	0.010000
9.832562	12.693899	0.010000
9.935568	12.701407	0.010000
10.037574	12.706133	0.010000
10.140580	12.702416	0.010000
10.243586	12.712027	0.010000
10.345592	12.714869	0.010000
10.447598	12.713216	0.010000
10.550604	12.715333	0.010000
10.653609	12.718767	0.010000
10.755615	12.720947	0.010000
10.857621	12.718225	0.010000
10.959627	12.718726	0.010000
11.061633	12.722220	0.010000
11.163639	12.718485	0.010000
11.265645	12.722190	0.010000
11.367651	12.723516	0.010000
11.470656	12.725005	0.010000
11.572662	12.723739	0.010000
11.674668	12.728028	0.010000
11.777674	12.725632	0.010000
11.879680	12.726967	0.010000
11.981686	12.726584	0.010000
12.083691	12.727783	0.010000
12.186697	12.729457	0.010000
12.288703	12.729566	0.010000
12.391709	12.727411	0.010000
12.494715	12.728590	0.010000
12.597721	12.732949	0.010000
12.699727	12.730008	0.010000
12.801733	12.735036	0.010000
12.904738	12.733871	0.010000
13.007744	12.735673	0.010000
13.110750	12.733100	0.010000
13.213756	12.736003	0.010000
13.315762	12.734755	0.010000
13.418768	12.735266	0.010000
13.521774	12.734994	0.010000
13.624780	12.735877	0.010000
13.727786	12.736323	0.010000
13.830791	12.735546	0.010000
13.933797	12.738443	0.010000
14.035803	12.738696	0.010000
14.138809	12.738250	0.010000
14.240815	12.739576	0.010000
14.342821	12.741031	0.010000
14.444827	12.741404	0.010000
14.547832	12.740994	0.010000
14.650838	12.742403	0.010000
14.753844	12.742423	0.010000
14.856850	12.742276	0.010000
14.958856	12.743466	0.010000
15.060862	12.743529	0.010000
Sample : Ni
Pre-Pulse  Slope = -1.606768E-3 +/- 6.382109E-3 Intercept = 1.300385E+1 +/- 1.550755E-2 Residue = 3.169611E-6
Heat Pulse  Slope = 2.635254E-2 +/- 7.068239E-3 Intercept = 1.288884E+1 +/- 5.327820E-2 Residue = 2.358496E-6
Post-Pulse  Slope = 8.358007E-3 +/- 3.293052E-3 Intercept = 1.313160E+1 +/- 4.127893E-2 Residue = 5.085847E-7
Sample Voltage = 3.830000E-1 Sample Voltage Uncertainty = 1.000000E-3
Sample Current = 5.020180E+0 Sample Current Uncertainty = 1.000000E-6
t(s)	T(K)	dT(K)
0.000000	12.983385	0.010000
0.112007	12.986973	0.010000
0.215013	12.986287	0.010000
0.318018	12.987586	0.010000
0.420024	12.988502	0.010000
0.523030	12.987013	0.010000
0.626036	12.987017	0.010000
0.729042	13.036291	0.010000
0.831048	13.091906	0.010000
0.933053	12.989581	0.010000
1.035059	12.989833	0.010000
1.137065	12.991063	0.010000
1.239071	12.990688	0.010000
1.342077	12.992269	0.010000
1.444083	12.992559	0.010000
1.546089	12.993447	0.010000
1.648094	12.996179	0.010000
1.751101	12.993733	0.010000
1.854106	12.995119	0.010000
1.957112	12.996049	0.010000
2.059118	12.995839	0.010000
2.161124	12.996867	0.010000
2.263130	12.994672	0.010000
2.366136	12.996123	0.010000
2.468141	12.995878	0.010000
2.571147	12.998145	0.010000
2.674153	12.999927	0.010000
2.776159	12.998725	0.010000
2.879165	12.999172	0.010000
2.981171	13.000827	0.010000
3.083177	12.998139	0.010000
3.185182	13.000784	0.010000
3.287188	12.999394	0.010000
3.389194	13.002758	0.010000
3.492200	13.001391	0.010000
3.595206	13.000824	0.010000
3.697212	13.002923	0.010000
3.799217	13.004476	0.010000
3.901223	13.000534	0.010000
4.003229	13.002479	0.010000
4.106235	13.004104	0.010000
4.209241	13.003390	0.010000
4.312247	13.005512	0.010000
4.414253	13.006349	0.010000
4.516259	13.004834	0.010000
4.619264	13.005289	0.010000
4.721270	13.005483	0.010000
4.824276	13.007655	0.010000
4.927282	13.007404	0.010000
5.029288	13.006939	0.010000
5.132294	13.007948	0.010000
5.234300	13.018815	0.010000
5.337306	13.016210	0.010000
5.440311	13.061067	0.010000
5.542317	13.042915	0.010000
5.644323	13.022067	0.010000
5.746329	13.024792	0.010000
5.849335	13.025956	0.010000
5.952341	13.029707	0.010000
6.054347	13.030887	0.010000
6.156353	13.041071	0.010000
6.258358	13.094198	0.010000
6.360364	13.092472	0.010000
6.463370	13.055826	0.010000
6.565376	13.048776	0.010000
6.668382	13.052925	0.010000
6.771388	13.053481	0.010000
6.873394	13.055529	0.010000
6.975399	13.062816	0.010000
7.078405	13.107730	0.010000
7.180411	13.083897	0.010000
7.283417	13.070825	0.010000
7.386423	13.071514	0.010000
7.488429	13.075939	0.010000
7.591434	13.077884	0.010000
7.693440	13.084811	0.010000
7.795446	13.086857	0.010000
7.897452	13.100929	0.010000
8.000458	13.103863	0.010000
8.103464	13.130568	0.010000
8.206470	13.117026	0.010000
8.309475	13.102376	0.010000
8.412481	13.105445	0.010000
8.514487	13.110468	0.010000
8.617493	13.115158	0.010000
8.719499	13.119346	0.010000
8.822505	13.123048	0.010000
8.924510	13.123810	0.010000
9.026516	13.128310	0.010000
9.128522	13.128734	0.010000
9.230528	13.135452	0.010000
9.333534	13.136681	0.010000
9.435540	13.138994	0.010000
9.537546	13.144372	0.010000
9.639552	13.145026	0.010000
9.742558	13.156272	0.010000
9.844563	13.198970	0.010000
9.947569	13.200680	0.010000
10.050575	13.214179	0.010000
10.152581	13.221929	0.010000
10.254587	13.225158	0.010000
10.357593	13.229584	0.010000
10.459599	13.231051	0.010000
10.562604	13.232267	0.010000
10.664610	13.237717	0.010000
10.767616	13.199898	0.010000
10.869622	13.180342	0.010000
10.972628	13.216087	0.010000
11.074634	13.216819	0.010000
11.176640	13.215827	0.010000
11.279645	13.227442	0.010000
11.381651	13.228400	0.010000
11.484657	13.227464	0.010000
11.586663	13.234946	0.010000
11.688669	13.224203	0.010000
11.790675	13.237380	0.010000
11.892680	13.224135	0.010000
11.994686	13.240658	0.010000
12.096692	13.234002	0.010000
12.198698	13.240175	0.010000
12.300704	13.238162	0.010000
12.403709	13.237440	0.010000
12.506715	13.239622	0.010000
12.608721	13.240407	0.010000
12.710727	13.246988	0.010000
12.812733	13.210660	0.010000
12.914739	13.235382	0.010000
13.016745	13.240304	0.010000
13.118751	13.246585	0.010000
13.220757	13.245063	0.010000
13.323762	13.241849	0.010000
13.425768	13.248559	0.010000
13.527774	13.242454	0.010000
13.630780	13.247156	0.010000
13.732786	13.243551	0.010000
13.834791	13.249348	0.010000
13.936797	13.242593	0.010000
14.038803	13.242237	0.010000
14.141809	13.235670	0.010000
14.244815	13.243796	0.010000
14.347821	13.211621	0.010000
14.450827	13.200213	0.010000
14.553833	13.198644	0.010000
14.656838	13.197850	0.010000
14.759844	13.197677	0.010000
14.862850	13.200576	0.010000
14.965856	13.200882	0.010000
15.067862	13.201334	0.010000
Sample : Ni
Pre-Pulse  Slope = 6.019004E-3 +/- 4.616695E-4 Intercept = 1.355184E+1 +/- 1.121750E-3 Residue = 1.662684E-8
