Sample : Ni
Pre-Pulse  Slope = 8.407258E-3 +/- 2.093157E-4 Intercept = 5.853712E+0 +/- 5.079229E-4 Residue = 3.413946E-9
Heat Pulse  Slope = 8.303624E-2 +/- 8.990373E-4 Intercept = 5.438751E+0 +/- 6.775275E-3 Residue = 3.804583E-8
Post-Pulse  Slope = 5.835659E-3 +/- 1.530698E-3 Intercept = 6.248523E+0 +/- 1.918430E-2 Residue = 1.102090E-7
Sample Voltage = 4.000000E-1 Sample Voltage Uncertainty = 1.000000E-3
Sample Current = 5.020110E+0 Sample Current Uncertainty = 1.000000E-5
t(s)	T(K)	dT(K)
4.618264	11.326454	0.010000
4.721270	11.326884	0.010000
4.823276	11.326799	0.010000
4.925282	11.325870	0.010000
5.027287	11.328094	0.010000
5.130293	11.329037	0.010000
5.232299	11.333369	0.010000
5.335305	11.337496	0.010000
5.437311	11.338107	0.010000
5.539317	11.344298	0.010000
5.642323	11.346793	0.010000
5.745328	11.349306	0.010000
5.847334	11.353134	0.010000
5.950340	11.354501	0.010000
6.052346	11.358469	0.010000
6.154352	11.362670	0.010000
6.257358	11.366917	0.010000
6.360363	11.368690	0.010000
6.462369	11.371726	0.010000
6.564375	11.377463	0.010000
6.667381	11.379422	0.010000
6.769387	11.383949	0.010000
6.871393	11.385791	0.010000
6.973399	11.384617	0.010000
7.075405	11.391846	0.010000
7.178411	11.394910	0.010000
7.281416	11.397311	0.010000
7.383422	11.402004	0.010000
7.486428	11.405135	0.010000
7.589434	11.408000	0.010000
7.692440	11.411944	0.010000
7.795445	11.415886	0.010000
7.898451	11.418066	0.010000
8.000457	11.421883	0.010000
8.102463	11.424400	0.010000
8.204469	11.427623	0.010000
8.306475	11.433851	0.010000
8.408481	11.434571	0.010000
8.510487	11.437123	0.010000
8.612493	11.442025	0.010000
8.715498	11.446634	0.010000
8.817504	11.448453	0.010000
8.920510	11.451407	0.010000
9.022516	11.452318	0.010000
9.124522	11.457235	0.010000
9.226528	11.461058	0.010000
9.328533	11.462497	0.010000
9.430539	11.464683	0.010000
9.532545	11.470010	0.010000
9.634551	11.474244	0.010000
9.736557	11.475621	0.010000
9.838562	11.479469	0.010000
9.941568	11.485677	0.010000
10.044574	11.485914	0.010000
10.146580	11.485308	0.010000
10.248586	11.486883	0.010000
10.351592	11.489616	0.010000
10.453598	11.487845	0.010000
10.556603	11.486948	0.010000
10.658609	11.490255	0.010000
10.761615	11.490163	0.010000
10.863621	11.490052	0.010000
10.966627	11.493001	0.010000
11.068633	11.492108	0.010000
11.170639	11.492959	0.010000
11.272645	11.492930	0.010000
11.375650	11.494149	0.010000
11.478656	11.495314	0.010000
11.580662	11.494633	0.010000
11.683668	11.496123	0.010000
11.785674	11.495664	0.010000
11.888680	11.496074	0.010000
11.990685	11.496612	0.010000
12.092691	11.496410	0.010000
12.195697	11.497648	0.010000
12.297703	11.497965	0.010000
12.400709	11.497268	0.010000
12.503715	11.497353	0.010000
12.605721	11.502353	0.010000
12.707726	11.499321	0.010000
12.810732	11.500057	0.010000
12.912738	11.505151	0.010000
13.014744	11.499875	0.010000
13.116750	11.503725	0.010000
13.218756	11.502777	0.010000
13.320762	11.501175	0.010000
13.422768	11.504092	0.010000
13.524773	11.506455	0.010000
13.627779	11.507946	0.010000
13.730785	11.507782	0.010000
13.832791	11.506918	0.010000
13.934797	11.505525	0.010000
14.036803	11.507007	0.010000
14.138809	11.507738	0.010000
14.240814	11.510739	0.010000
14.342820	11.509282	0.010000
14.445826	11.509576	0.010000
14.547832	11.510155	0.010000
14.649837	11.510487	0.010000
14.751843	11.509297	0.010000
14.854849	11.510290	0.010000
14.957855	11.512709	0.010000
15.060861	11.514465	0.010000
Sample : Nb
Pre-Pulse  Slope = 4.904793E-3 +/- 6.474834E-4 Intercept = 1.164637E+1 +/- 1.572486E-3 Residue = 3.269066E-8
Heat Pulse  Slope = 2.919517E-2 +/- 1.188333E-3 Intercept = 1.152658E+1 +/- 8.960135E-3 Residue = 6.637836E-8
Post-Pulse  Slope = 4.749678E-3 +/- 6.665062E-4 Intercept = 1.177207E+1 +/- 8.361683E-3 Residue = 2.090325E-8
Sample Voltage = 4.020000E-1 Sample Voltage Uncertainty = 1.000000E-3
Sample Current = 5.020130E+0 Sample Current Uncertainty = 1.000000E-5
t(s)	T(K)	dT(K)
0.000000	11.646254	0.010000
0.111006	11.647057	0.010000
0.214012	11.648717	0.010000
0.317018	11.650167	0.010000
0.419024	11.654401	0.010000
0.521030	11.649544	0.010000
0.623035	11.648753	0.010000
0.726041	11.650218	0.010000
0.828047	11.650090	0.010000
0.931053	11.650571	0.010000
1.033059	11.650596	0.010000
1.135065	11.652976	0.010000
1.237071	11.652909	0.010000
1.339077	11.649860	0.010000
1.441082	11.654093	0.010000
1.543088	11.654743	0.010000
1.646094	11.655887	0.010000
1.748100	11.653057	0.010000
1.851106	11.656116	0.010000
1.953112	11.656175	0.010000
2.056118	11.654874	0.010000
2.159123	11.658444	0.010000
2.261129	11.657720	0.010000
2.363135	11.655377	0.010000
2.465141	11.661538	0.010000
2.568147	11.666295	0.010000
2.671153	11.658536	0.010000
2.774158	11.658271	0.010000
2.877164	11.659797	0.010000
2.979170	11.658855	0.010000
3.082176	11.660673	0.010000
3.185182	11.660855	0.010000
3.287188	11.661527	0.010000
3.390194	11.663466	0.010000
3.492200	11.664953	0.010000
3.595206	11.664767	0.010000
3.698212	11.663478	0.010000
3.800217	11.664234	0.010000
3.902223	11.666156	0.010000
4.004229	11.664717	0.010000
4.107235	11.666137	0.010000
4.210241	11.665727	0.010000
4.313247	11.669170	0.010000
4.415253	11.667230	0.010000
4.517258	11.668339	0.010000
4.620264	11.671029	0.010000
4.723270	11.675901	0.010000
4.826276	11.669140	0.010000
4.929282	11.671481	0.010000
5.032288	11.670293	0.010000
5.135293	11.675267	0.010000
5.237299	11.676854	0.010000
5.340305	11.679845	0.010000
5.442311	11.682688	0.010000
5.545317	11.685429	0.010000
5.648323	11.688766	0.010000
5.750329	11.690220	0.010000
5.853335	11.696438	0.010000
5.956341	11.699507	0.010000
6.059347	11.702024	0.010000
6.161352	11.705016	0.010000
6.263358	11.707398	0.010000
6.366364	11.712421	0.010000
6.469370	11.714710	0.010000
6.571376	11.716236	0.010000
6.673382	11.718917	0.010000
6.775387	11.728309	0.010000
6.877393	11.739002	0.010000
6.979399	11.730313	0.010000
7.082405	11.732784	0.010000
7.184411	11.734279	0.010000
7.286417	11.740511	0.010000
7.388422	11.743177	0.010000
7.490428	11.744723	0.010000
7.592434	11.748492	0.010000
7.694440	11.750291	0.010000
7.796446	11.755150	0.010000
7.898452	11.755539	0.010000
8.001458	11.760232	0.010000
8.104464	11.763193	0.010000
8.207469	11.765081	0.010000
8.309475	11.768382	0.010000
8.412481	11.771256	0.010000
8.515487	11.775080	0.010000
8.617493	11.776394	0.010000
8.720499	11.781382	0.010000
8.823504	11.784018	0.010000
8.925510	11.789211	0.010000
9.028516	11.798459	0.010000
9.131522	11.796525	0.010000
9.234528	11.796749	0.010000
9.336534	11.796891	0.010000
9.439540	11.800535	0.010000
9.541546	11.804681	0.010000
9.644552	11.808672	0.010000
9.747558	11.812211	0.010000
9.849563	11.814580	0.010000
9.952569	11.819883	0.010000
10.055575	11.819983	0.010000
10.158581	11.818629	0.010000
10.260587	11.818990	0.010000
10.363593	11.821278	0.010000
10.466599	11.819063	0.010000
10.568604	11.820919	0.010000
10.671610	11.821853	0.010000
10.774616	11.820354	0.010000
10.877622	11.824893	0.010000
10.980628	11.824408	0.010000
11.082634	11.823898	0.010000
11.184640	11.826554	0.010000
11.287646	11.824920	0.010000
11.389651	11.823742	0.010000
11.492657	11.823912	0.010000
11.595663	11.829907	0.010000
11.697669	11.827993	0.010000
11.799675	11.827211	0.010000
11.902681	11.830309	0.010000
12.004687	11.828283	0.010000
12.106692	11.829030	0.010000
12.209698	11.830136	0.010000
12.312704	11.832670	0.010000
12.414710	11.830687	0.010000
12.516716	11.831766	0.010000
12.618721	11.833572	0.010000
12.720727	11.831684	0.010000
12.822733	11.834161	0.010000
12.924739	11.835158	0.010000
13.026745	11.835551	0.010000
13.129751	11.835507	0.010000
13.231757	11.832839	0.010000
13.333763	11.836576	0.010000
13.436769	11.834148	0.010000
13.539774	11.834498	0.010000
13.642780	11.837316	0.010000
13.745786	11.836479	0.010000
13.848792	11.836443	0.010000
13.950798	11.839141	0.010000
14.052804	11.840835	0.010000
14.154809	11.841174	0.010000
14.257815	11.839643	0.010000
14.360821	11.841121	0.010000
14.463827	11.841317	0.010000
14.565833	11.841281	0.010000
14.667839	11.841106	0.010000
14.770845	11.844031	0.010000
14.872850	11.842955	0.010000
14.974856	11.842937	0.010000
15.076862	11.844000	0.010000
Sample : Nb
Pre-Pulse  Slope = 5.367823E-3 +/- 5.394787E-4 Intercept = 1.206740E+1 +/- 1.340047E-3 Residue = 2.476341E-8
Heat Pulse  Slope = 3.153736E-2 +/- 4.734733E-4 Intercept = 1.191145E+1 +/- 3.563581E-3 Residue = 1.054884E-8
Post-Pulse  Slope = 4.453642E-3 +/- 1.545230E-3 Intercept = 1.221086E+1 +/- 1.935369E-2 Residue = 1.122271E-7
Sample Voltage = 4.020000E-1 Sample Voltage Uncertainty = 1.000000E-3
Sample Current = 5.012011E+0 Sample Current Uncertainty = 1.000000E-5
t(s)	T(K)	dT(K)
0.000000	12.067675	0.010000
0.112006	12.068041	0.010000
0.214012	12.067211	0.010000
0.317018	12.070216	0.010000
0.419024	12.068142	0.010000
0.521029	12.068957	0.010000
0.623035	12.071814	0.010000
0.725041	12.069740	0.010000
0.827047	12.071984	0.010000
0.929053	12.074426	0.010000
1.032059	12.073183	0.010000
1.134065	12.073105	0.010000
1.237071	12.073622	0.010000
1.339077	12.074138	0.010000
1.441082	12.074586	0.010000
1.543088	12.074326	0.010000
1.645094	12.076677	0.010000
1.747100	12.077175	0.010000
1.849105	12.077202	0.010000
1.951111	12.079611	0.010000
2.054117	12.075403	0.010000
2.156123	12.079275	0.010000
2.258129	12.081628	0.010000
2.360135	12.080096	0.010000
2.462141	12.079457	0.010000
2.565146	12.079446	0.010000
2.668152	12.083490	0.010000
2.770158	12.081730	0.010000
2.872164	12.081223	0.010000
2.974170	12.088508	0.010000
3.076176	12.085281	0.010000
3.178182	12.084965	0.010000
3.281188	12.086013	0.010000
3.384193	12.084940	0.010000
3.487199	12.087461	0.010000
3.590205	12.088060	0.010000
3.692211	12.085204	0.010000
3.794217	12.084830	0.010000
3.896223	12.087830	0.010000
3.999228	12.088016	0.010000
4.101234	12.086868	0.010000
4.203240	12.091605	0.010000
4.305246	12.090978	0.010000
4.407252	12.091176	0.010000
4.510258	12.092763	0.010000
4.612264	12.091701	0.010000
4.714270	12.094000	0.010000
4.815275	12.092339	0.010000
4.918281	12.094059	0.010000
5.020287	12.093172	0.010000
5.123293	12.094751	0.010000
5.225299	12.096519	0.010000
5.327304	12.095312	0.010000
5.429310	12.093506	0.010000
5.531316	12.096058	0.010000
5.634322	12.098787	0.010000
5.737328	12.095699	0.010000
5.840334	12.097031	0.010000
5.942340	12.099837	0.010000
6.045346	12.104022	0.010000
6.147351	12.106238	0.010000
6.249357	12.106493	0.010000
6.351363	12.111792	0.010000
6.453369	12.114068	0.010000
6.555375	12.118851	0.010000
6.658381	12.121046	0.010000
6.760386	12.125148	0.010000
6.862392	12.127536	0.010000
6.965398	12.129966	0.010000
7.068404	12.136659	0.010000
7.170410	12.138124	0.010000
7.273416	12.139937	0.010000
7.375422	12.142050	0.010000
7.477427	12.147509	0.010000
7.580433	12.150119	0.010000
7.682439	12.153167	0.010000
7.784445	12.158017	0.010000
7.886451	12.160067	0.010000
7.989457	12.161899	0.010000
8.091463	12.166534	0.010000
8.193469	12.170691	0.010000
8.296474	12.173265	0.010000
8.398480	12.177409	0.010000
8.501486	12.180146	0.010000
8.603492	12.182271	0.010000
8.706498	12.187138	0.010000
8.809504	12.188456	0.010000
8.911510	12.192361	0.010000
9.013515	12.198982	0.010000
9.115521	12.199286	0.010000
9.218527	12.204214	0.010000
9.321533	12.208032	0.010000
9.423539	12.207752	0.010000
9.525545	12.213418	0.010000
9.628551	12.218044	0.010000
9.731556	12.221807	0.010000
9.835562	12.221369	0.010000
9.938568	12.225589	0.010000
10.040574	12.243995	0.010000
10.142580	12.232062	0.010000
10.244586	12.255840	0.010000
10.346591	12.278662	0.010000
10.448597	12.271845	0.010000
10.550603	12.244591	0.010000
10.653609	12.247579	0.010000
10.755615	12.253565	0.010000
10.858621	12.254487	0.010000
10.961627	12.256521	0.010000
11.063632	12.259776	0.010000
11.165638	12.258908	0.010000
11.267644	12.260496	0.010000
11.370650	12.260723	0.010000
11.472656	12.260434	0.010000
11.574662	12.257782	0.010000
11.676668	12.264075	0.010000
11.778674	12.274697	0.010000
11.880680	12.261920	0.010000
11.983685	12.262906	0.010000
12.086691	12.260869	0.010000
12.188697	12.264113	0.010000
12.290703	12.264536	0.010000
12.392709	12.266489	0.010000
12.494714	12.276802	0.010000
12.597720	12.267146	0.010000
12.699726	12.268518	0.010000
12.801732	12.268721	0.010000
12.904738	12.267160	0.010000
13.007744	12.265854	0.010000
13.109750	12.271517	0.010000
13.211756	12.269643	0.010000
13.314761	12.269243	0.010000
13.416767	12.267011	0.010000
13.518773	12.273047	0.010000
13.620779	12.270610	0.010000
13.723785	12.270807	0.010000
13.825791	12.271415	0.010000
13.927796	12.273714	0.010000
14.029802	12.272337	0.010000
14.131808	12.273254	0.010000
14.234814	12.277468	0.010000
14.337820	12.273707	0.010000
14.439826	12.277112	0.010000
14.541831	12.274694	0.010000
14.644837	12.275841	0.010000
14.747843	12.276510	0.010000
14.849849	12.277213	0.010000
14.952855	12.279390	0.010000
15.054861	12.280041	0.010000
Sample : Nb
Pre-Pulse  Slope = 5.647062E-3 +/- 4.622100E-4 Intercept = 1.240343E+1 +/- 1.122938E-3 Residue = 1.668687E-8
Heat Pulse  Slope = 3.059101E-2 +/- 6.551990E-4 Intercept = 1.227006E+1 +/- 4.939755E-3 Residue = 2.020235E-8
Post-Pulse  Slope = 5.081348E-3 +/- 5.354487E-4 Intercept = 1.252973E+1 +/- 6.713908E-3 Residue = 1.346365E-8
Sample Voltage = 4.040000E-1 Sample Voltage Uncertainty = 1.000000E-3
Sample Current = 5.020130E+0 Sample Current Uncertainty = 1.000000E-5
t(s)	T(K)	dT(K)
0.000000	12.406456	0.010000
0.111006	12.407029	0.010000
0.213012	12.402740	0.010000
0.315018	12.405459	0.010000
0.417024	12.408604	0.010000
0.520030	12.406078	0.010000
0.622036	12.407512	0.010000
0.725041	12.409093	0.010000
0.827047	12.409624	0.010000
0.929053	12.406793	0.010000
1.031059	12.410429	0.010000
1.133065	12.407261	0.010000
1.236071	12.411701	0.010000
1.339077	12.412080	0.010000
1.442082	12.410717	0.010000
1.544088	12.410596	0.010000
1.647094	12.415461	0.010000
1.750100	12.413591	0.010000
1.853106	12.413064	0.010000
1.955112	12.413662	0.010000
2.057117	12.414444	0.010000
2.160123	12.415350	0.010000
2.262129	12.414671	0.010000
2.364135	12.414524	0.010000
2.466141	12.415803	0.010000
2.569147	12.418759	0.010000
2.672153	12.420079	0.010000
2.775158	12.420337	0.010000
2.877164	12.421314	0.010000
2.980170	12.419045	0.010000
3.083176	12.420231	0.010000
3.186182	12.420637	0.010000
3.289188	12.422756	0.010000
3.392194	12.424072	0.010000
3.494200	12.423444	0.010000
3.597206	12.422873	0.010000
3.699212	12.423683	0.010000
3.801217	12.425167	0.010000
3.903223	12.426464	0.010000
4.006229	12.423253	0.010000
4.108235	12.425925	0.010000
4.211241	12.424313	0.010000
4.314247	12.423978	0.010000
4.416253	12.427348	0.010000
4.519258	12.428414	0.010000
4.622264	12.427960	0.010000
4.725270	12.429895	0.010000
4.827276	12.427355	0.010000
4.930282	12.431440	0.010000
5.033288	12.430743	0.010000
5.137294	12.430361	0.010000
5.239300	12.429806	0.010000
5.342306	12.434651	0.010000
5.445312	12.435232	0.010000
5.547317	12.440594	0.010000
5.649323	12.443668	0.010000
5.751329	12.446502	0.010000
5.853335	12.448459	0.010000
5.955340	12.452154	0.010000
6.057346	12.457915	0.010000
6.159352	12.457426	0.010000
6.261358	12.461444	0.010000
6.364364	12.465271	0.010000
6.466370	12.468447	0.010000
6.568376	12.469403	0.010000
6.671381	12.474902	0.010000
6.773387	12.476829	0.010000
6.875393	12.480165	0.010000
6.978399	12.481013	0.010000
7.081405	12.486463	0.010000
7.184411	12.489852	0.010000
7.286417	12.494732	0.010000
7.389422	12.496595	0.010000
7.491428	12.500338	0.010000
7.593434	12.502937	0.010000
7.695440	12.504452	0.010000
7.797446	12.508588	0.010000
7.899452	12.508187	0.010000
8.002458	12.516063	0.010000
8.104464	12.518832	0.010000
8.206470	12.519547	0.010000
8.309475	12.524253	0.010000
8.411481	12.529482	0.010000
8.514487	12.528724	0.010000
8.616493	12.532090	0.010000
8.718499	12.538125	0.010000
8.821505	12.539348	0.010000
8.924510	12.545369	0.010000
9.026516	12.546466	0.010000
9.128522	12.547563	0.010000
9.231528	12.550039	0.010000
9.334534	12.555598	0.010000
9.437540	12.557115	0.010000
9.539546	12.562061	0.010000
9.642551	12.561176	0.010000
9.745557	12.567778	0.010000
9.848563	12.572041	0.010000
9.951569	12.571321	0.010000
10.054575	12.575806	0.010000
10.157581	12.578032	0.010000
10.259587	12.580490	0.010000
10.361593	12.584119	0.010000
10.464599	12.583466	0.010000
10.566604	12.585371	0.010000
10.668610	12.584663	0.010000
10.771616	12.583679	0.010000
10.873622	12.586609	0.010000
10.975628	12.584881	0.010000
11.078634	12.587264	0.010000
11.180639	12.584232	0.010000
11.282645	12.585993	0.010000
11.384651	12.588419	0.010000
11.486657	12.588327	0.010000
11.588663	12.588939	0.010000
11.690669	12.590357	0.010000
11.793674	12.589712	0.010000
11.896680	12.590263	0.010000
11.998686	12.590166	0.010000
12.100692	12.590017	0.010000
12.202698	12.590855	0.010000
12.304704	12.591447	0.010000
12.406710	12.592496	0.010000
12.508716	12.596612	0.010000
12.610721	12.593462	0.010000
12.713727	12.594856	0.010000
12.816733	12.596512	0.010000
12.918739	12.595341	0.010000
13.020745	12.596436	0.010000
13.122750	12.596143	0.010000
13.225757	12.595188	0.010000
13.327762	12.596419	0.010000
13.430768	12.598414	0.010000
13.532774	12.599982	0.010000
13.634780	12.598765	0.010000
13.736785	12.600248	0.010000
13.839791	12.598111	0.010000
13.941797	12.600723	0.010000
14.043803	12.603607	0.010000
14.145809	12.601027	0.010000
14.247815	12.600578	0.010000
14.350821	12.602979	0.010000
14.453826	12.604598	0.010000
14.555832	12.603758	0.010000
14.658838	12.602513	0.010000
14.761844	12.604701	0.010000
14.864850	12.607454	0.010000
14.966856	12.605743	0.010000
15.068862	12.606845	0.010000
Sample : Nb
Pre-Pulse  Slope = 4.256522E-3 +/- 8.615631E-4 Intercept = 1.271138E+1 +/- 2.092637E-3 Residue = 5.792750E-8
Heat Pulse  Slope = 2.857521E-2 +/- 7.321459E-4 Intercept = 1.258433E+1 +/- 5.512089E-3 Residue = 2.519652E-8
Post-Pulse  Slope = 4.821447E-3 +/- 6.834216E-4 Intercept = 1.283065E+1 +/- 8.558298E-3 Residue = 2.196946E-8
Sample Voltage = 4.040000E-1 Sample Voltage Uncertainty = 1.000000E-3
Sample Current = 5.020140E+0 Sample Current Uncertainty = 1.000000E-5
t(s)	T(K)	dT(K)
0.000000	12.706925	0.010000
0.110006	12.710438	0.010000
0.212012	12.710980	0.010000
0.314018	12.709614	0.010000
0.416024	12.711001	0.010000
0.519030	12.711105	0.010000
0.621036	12.714019	0.010000
0.724041	12.711530	0.010000
0.827047	12.712939	0.010000
0.930053	12.719948	0.010000
1.032059	12.725083	0.010000
1.134065	12.716259	0.010000
1.236071	12.715511	0.010000
1.339077	12.716679	0.010000
1.441082	12.717281	0.010000
1.544088	12.716031	0.010000
1.647094	12.715975	0.010000
1.749100	12.717159	0.010000
1.852106	12.718829	0.010000
1.955112	12.718468	0.010000
2.058118	12.721055	0.010000
2.160123	12.718637	0.010000
2.263129	12.719621	0.010000
2.365135	12.721087	0.010000
2.467141	12.720294	0.010000
2.569147	12.724191	0.010000
2.672153	12.724366	0.010000
2.774158	12.724508	0.010000
2.876164	12.724456	0.010000
2.978170	12.726869	0.010000
3.081176	12.724837	0.010000
3.184182	12.726969	0.010000
3.287188	12.725246	0.010000
3.390194	12.728101	0.010000
3.493200	12.725493	0.010000
3.596206	12.724395	0.010000
3.698212	12.728704	0.010000
3.800217	12.724466	0.010000
3.902223	12.726630	0.010000
4.004229	12.726769	0.010000
4.106235	12.729331	0.010000
4.208241	12.730085	0.010000
4.310246	12.729259	0.010000
4.413252	12.731264	0.010000
4.515258	12.731804	0.010000
4.618264	12.732632	0.010000
4.720270	12.732692	0.010000
4.822276	12.732393	0.010000
4.925282	12.734996	0.010000
5.027287	12.734748	0.010000
5.128293	12.732245	0.010000
5.230299	12.735411	0.010000
5.333305	12.734676	0.010000
5.435311	12.740419	0.010000
5.537317	12.742626	0.010000
5.639323	12.745284	0.010000
5.741328	12.749614	0.010000
5.843334	12.752483	0.010000
5.945340	12.756360	0.010000
6.047346	12.758213	0.010000
6.149352	12.758921	0.010000
6.251358	12.763289	0.010000
6.353364	12.766230	0.010000
6.456369	12.768642	0.010000
6.558375	12.770922	0.010000
6.660381	12.776018	0.010000
6.763387	12.779390	0.010000
6.866393	12.779588	0.010000
6.969398	12.782748	0.010000
7.071404	12.784465	0.010000
7.173410	12.789686	0.010000
7.275416	12.790670	0.010000
7.378422	12.797151	0.010000
7.480428	12.796927	0.010000
7.582434	12.801236	0.010000
7.684440	12.803480	0.010000
7.786445	12.809746	0.010000
7.889451	12.812782	0.010000
7.991457	12.812884	0.010000
8.094463	12.812207	0.010000
8.196469	12.816709	0.010000
8.298475	12.819762	0.010000
8.400480	12.825836	0.010000
8.502486	12.825271	0.010000
8.604492	12.831106	0.010000
8.707498	12.831715	0.010000
8.809504	12.836968	0.010000
8.912510	12.841433	0.010000
9.015516	12.841337	0.010000
9.118522	12.845545	0.010000
9.220527	12.850000	0.010000
9.323533	12.850844	0.010000
9.425539	12.854035	0.010000
9.528545	12.857325	0.010000
9.630551	12.860857	0.010000
9.732557	12.865652	0.010000
9.834562	12.867425	0.010000
9.937568	12.867871	0.010000
10.039574	12.872878	0.010000
10.141580	12.872604	0.010000
10.244586	12.877561	0.010000
10.346592	12.878246	0.010000
10.448597	12.878166	0.010000
10.550603	12.880003	0.010000
10.652609	12.880833	0.010000
10.754615	12.881730	0.010000
10.856621	12.882791	0.010000
10.958627	12.883561	0.010000
11.060633	12.883135	0.010000
11.162639	12.886551	0.010000
11.265645	12.888063	0.010000
11.367650	12.884318	0.010000
11.470656	12.882606	0.010000
11.572662	12.885652	0.010000
11.674668	12.887096	0.010000
11.776673	12.887370	0.010000
11.878679	12.890088	0.010000
11.980685	12.889963	0.010000
12.082691	12.888250	0.010000
12.185697	12.889494	0.010000
12.288703	12.889191	0.010000
12.390708	12.888682	0.010000
12.492714	12.889757	0.010000
12.595720	12.889442	0.010000
12.697726	12.893404	0.010000
12.800732	12.890456	0.010000
12.903738	12.895606	0.010000
13.005744	12.891864	0.010000
13.107749	12.894643	0.010000
13.210755	12.894724	0.010000
13.312761	12.895538	0.010000
13.414767	12.894609	0.010000
13.516773	12.896415	0.010000
13.619779	12.897179	0.010000
13.721785	12.897004	0.010000
13.823791	12.897784	0.010000
13.925797	12.896781	0.010000
14.028802	12.897687	0.010000
14.130808	12.898807	0.010000
14.232814	12.900086	0.010000
14.334820	12.899523	0.010000
14.437826	12.899744	0.010000
14.539832	12.901517	0.010000
14.641838	12.901310	0.010000
14.744843	12.899103	0.010000
14.847849	12.902448	0.010000
14.950855	12.902946	0.010000
15.052861	12.903061	0.010000
Sample : Nb
Pre-Pulse  Slope = 4.608741E-3 +/- 4.893563E-4 Intercept = 1.304408E+1 +/- 1.188196E-3 Residue = 1.865170E-8
Heat Pulse  Slope = 2.920212E-2 +/- 1.339201E-3 Intercept = 1.290883E+1 +/- 1.007972E-2 Residue = 8.432448E-8
Post-Pulse  Slope = 1.311198E-2 +/- 5.012095E-3 Intercept = 1.306209E+1 +/- 6.276827E-2 Residue = 1.180924E-6
Sample Voltage = 4.040000E-1 Sample Voltage Uncertainty = 1.000000E-3
Sample Current = 5.020120E+0 Sample Current Uncertainty = 1.000000E-5
t(s)	T(K)	dT(K)
0.000000	13.044040	0.010000
0.110006	13.042937	0.010000
0.213012	13.043790	0.010000
0.315018	13.045440	0.010000
0.417024	13.045660	0.010000
0.519030	13.047715	0.010000
0.622036	13.048021	0.010000
0.724041	13.044981	0.010000
0.826047	13.046934	0.010000
0.928053	13.049874	0.010000
1.031059	13.050198	0.010000
1.134065	13.051807	0.010000
1.236071	13.050331	0.010000
1.339077	13.047195	0.010000
1.442083	13.051048	0.010000
1.545089	13.050706	0.010000
1.648095	13.051452	0.010000
1.751101	13.050263	0.010000
1.854106	13.052602	0.010000
1.956112	13.051066	0.010000
2.058118	13.054996	0.010000
2.161124	13.052752	0.010000
2.263130	13.055851	0.010000
2.366136	13.055489	0.010000
2.468142	13.056040	0.010000
2.570147	13.057374	0.010000
2.672153	13.053600	0.010000
2.774159	13.057114	0.010000
2.876165	13.058112	0.010000
2.978170	13.057504	0.010000
3.080176	13.058170	0.010000
3.183182	13.057943	0.010000
3.286188	13.058873	0.010000
3.388194	13.059331	0.010000
3.490200	13.061114	0.010000
3.592206	13.060065	0.010000
3.694211	13.061844	0.010000
3.796217	13.060356	0.010000
3.898223	13.064232	0.010000
4.000229	13.062481	0.010000
4.102235	13.063922	0.010000
4.204241	13.064056	0.010000
4.306246	13.064147	0.010000
4.408252	13.065294	0.010000
4.511258	13.063664	0.010000
4.614264	13.064561	0.010000
4.716270	13.066218	0.010000
4.818276	13.067497	0.010000
4.921282	13.068257	0.010000
5.024288	13.066440	0.010000
5.128294	13.065894	0.010000
5.230299	13.066173	0.010000
5.332305	13.068471	0.010000
5.434311	13.068051	0.010000
5.536317	13.070669	0.010000
5.638323	13.074804	0.010000
5.740329	13.078991	0.010000
5.842334	13.080064	0.010000
5.944340	13.083355	0.010000
6.046346	13.084839	0.010000
6.148352	13.091855	0.010000
6.250358	13.092906	0.010000
6.352364	13.094880	0.010000
6.454370	13.099531	0.010000
6.556375	13.100925	0.010000
6.658381	13.101462	0.010000
6.761387	13.104405	0.010000
6.863393	13.111424	0.010000
6.966399	13.112627	0.010000
7.068405	13.113421	0.010000
7.170410	13.117809	0.010000
7.272416	13.121522	0.010000
7.374422	13.124577	0.010000
7.477428	13.127692	0.010000
7.580434	13.127680	0.010000
7.682440	13.128854	0.010000
7.784445	13.134216	0.010000
7.886451	13.137374	0.010000
7.988457	13.143303	0.010000
8.091463	13.143668	0.010000
8.194469	13.146132	0.010000
8.296475	13.150598	0.010000
8.398480	13.153060	0.010000
8.501486	13.158554	0.010000
8.604492	13.159443	0.010000
8.706498	13.160152	0.010000
8.808504	13.164343	0.010000
8.911510	13.181466	0.010000
9.014516	13.169834	0.010000
9.116522	13.188747	0.010000
9.218527	13.192108	0.010000
9.321533	13.220673	0.010000
9.424539	13.179254	0.010000
9.526545	13.183386	0.010000
9.628551	13.182478	0.010000
9.731557	13.189566	0.010000
9.833563	13.191063	0.010000
9.936569	13.195453	0.010000
10.038574	13.196276	0.010000
10.140580	13.199821	0.010000
10.242586	13.202729	0.010000
10.345592	13.208157	0.010000
10.447598	13.207484	0.010000
10.549603	13.209209	0.010000
10.652609	13.208815	0.010000
10.754615	13.226562	0.010000
10.856621	13.209261	0.010000
10.959627	13.208240	0.010000
11.062633	13.209818	0.010000
11.164639	13.213289	0.010000
11.266644	13.211925	0.010000
